objectid,parentid,title,creator,date,object type,description,subject,current location,former location,format,display_template,object_location,image_small,image_thumb,object_transcript,notes,@
id_0101,,Young Woman in a Wedding Gown,,1974-06-01,image,A young woman poses for a photo in the sanctuary in a wedding gown and veil,Bride; Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0101.png,/objects/small/id_0101.png,/objects/thumbs/id_0101.png,,,
id_0102,,Young Women in Wedding Gowns,,1974-06-01,image,Two young women wearing wedding gowns and veils pose for a photograph on stage in sanctuary,Bride; Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0102.png,/objects/small/id_0102.png,/objects/thumbs/id_0102.png,,,
id_0103,,Young Woman in a Wedding Gown,,1974-06-01,image,A young woman poses for a photo in the sanctuary in a wedding gown,Bride; Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0103.png,/objects/small/id_0103.png,/objects/thumbs/id_0103.png,,,
id_0104,,Young Women with a Black Dress and Parasol,,1974-06-01,image,A young woman wearing a black gown and carrying a black parasol poses for a photo on the sanctuary stage,Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0104.png,/objects/small/id_0104.png,/objects/thumbs/id_0104.png,,,
id_0105,,Two Young Girls in Wedding Gowns,,1974-06-02,image,Two young girls on the sanctuary stage in wedding gowns,Bride; Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0105.png,/objects/small/id_0105.png,/objects/thumbs/id_0105.png,,,
id_0106,,Woman in a Black Dress with a Parasol,,1974-06-03,image,A woman in a black dress and parasol on the sanctuary stage,Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0106.png,/objects/small/id_0106.png,/objects/thumbs/id_0106.png,,,
id_0107,,Young Woman in a Wedding Gown,,1974-06-04,image,A woman poses on the sanctuary stage in a wedding gown,Bride; Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0107.png,/objects/small/id_0107.png,/objects/thumbs/id_0107.png,,,
id_0108,,Young Woman in a Wedding Gown,,1974-06-05,image,A woman poses on the sanctuary stage in a wedding gown,Bride; Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0108.png,/objects/small/id_0108.png,/objects/thumbs/id_0108.png,,,
id_0109,,Men in Barbershop Quartet Style,,1974-06-06,image,A line of men dress in the style of a barbershop quartet with red and white vertical stripes and fake mustaches,Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0109.png,/objects/small/id_0109.png,/objects/thumbs/id_0109.png,,,
id_0110,,Bride Performance,,1974-06-07,image,A woman in a wedding gown and veil speaks in front of a forest and rainbow backdrop,Bride; Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0110.png,/objects/small/id_0110.png,/objects/thumbs/id_0110.png,,,
id_0111,,Bride Performance,,1974-06-08,image,A woman in a wedding gown and veil speaks in front of a forest and rainbow backdrop,Bride; Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0111.png,/objects/small/id_0111.png,/objects/thumbs/id_0111.png,,,
id_0112,,Bride Performance,,1974-06-09,image,A woman in a wedding gown and veil stands in front of a forest and rainbow backdrop,Bride; Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0112.png,/objects/small/id_0112.png,/objects/thumbs/id_0112.png,,,
id_0113,,Performance,,1974-06-10,image,A woman in a tan suit with a white parasol stands in front of a forest and rainbow backdrop,Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0113.png,/objects/small/id_0113.png,/objects/thumbs/id_0113.png,,,
id_0114,,Performance,,1974-06-11,image,A woman in a white dress poses in front of a forestal backdrop and a rainbow,Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0114.png,/objects/small/id_0114.png,/objects/thumbs/id_0114.png,,,
id_0115,,Bride Performance,,1974-06-12,image,A woman in a wedding gown and veil reads from a paper in front of a forestal background and a rainbow,Bride; Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0115.png,/objects/small/id_0115.png,/objects/thumbs/id_0115.png,,,
id_0116,,Barbershop Service,,1974-06-13,image,A man dressed in barbershop style pours water for tables of congregants,Service,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0116.png,/objects/small/id_0116.png,/objects/thumbs/id_0116.png,,,
id_0117,,Barbershop Service,,1974-06-14,image,A man dressed in barbershop style poses as he serves tables of congregants,Service; Portrait,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0117.png,/objects/small/id_0117.png,/objects/thumbs/id_0117.png,,,
id_0118,,Barbershop Performance,,1974-06-15,image,A group of men dressed in barbershop style perform in front of a forestal backdrop and a rainbow,Service,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0118.png,/objects/small/id_0118.png,/objects/thumbs/id_0118.png,,,
id_0119,,Missionary Fellowship,,1974-12-01,image,Missionary Al Perna fellowships with members of the congregation,Missionary; Fellowship,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0119.png,/objects/small/id_0119.png,/objects/thumbs/id_0119.png,,,
id_0120,id_0120,Missionary Card,,1955-01-01,image,"Missionaries Al and Emmanuela Perna with their children, Marc and Daniel",Missionary; Portrait,,Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0120.png,/objects/small/id_0120.png,/objects/thumbs/id_0120.png,,,
id_0121,id_0120,Missionary Card,,1955-01-01,missionary information,A description of the Perna's missionary work with Eurasia Teen Challenge,Missionary,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0121.png,/objects/small/id_0121.png,/objects/thumbs/id_0121.png,,,
id_0122,id_0122,Missionary Card,,1994-01-01,image,"Missionaries Al and Emmanuela Perna with their children, Marc and Daniel",Missionary; Portrait,,Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0122.png,/objects/small/id_0122.png,/objects/thumbs/id_0122.png,,,
id_0123,id_0122,Missionary Card,,1994-01-01,missionary information,A description of the Perna's missionary work with Eurasia Teen Challenge,Missionary,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0123.png,/objects/small/id_0123.png,/objects/thumbs/id_0123.png,,,
id_0124,,Missionary Giving Card,,1955-01-01,missionary giving card,"Giving pledge card for G.L. and Sally Haggard, missionaries to Botswana, with their three children",Missionary; Portrait; Giving; Family,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0124.png,/objects/small/id_0124.png,/objects/thumbs/id_0124.png,,,
id_0125,,Birth Announcement,,1960-07-29,card,"Birth announcement for Kimberly Jean Haggard, daughter of the Haggards, missionaries to Botswana",Missionary; Family,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0125.png,/objects/small/id_0125.png,/objects/thumbs/id_0125.png,,,
id_0126,,Christmas Card,,1955-01-01,card,Christmas card from the Waggoners,Christmas; Family; Portrait; Missionary,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0126.png,/objects/small/id_0126.png,/objects/thumbs/id_0126.png,,,
id_0127,id_0127,Letter,"McClay, Helen",1977-05-26,letter,Helen McClay expresses gratitude and sends well wishes to Highway,Letter,,Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0127.png,/objects/small/id_0127.png,/objects/thumbs/id_0127.png,,,
id_0128,id_0127,Letter,"McClay, Helen",1977-05-26,letter,Helen McClay expresses gratitude and sends well wishes to Highway,Letter,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0128.png,/objects/small/id_0128.png,/objects/thumbs/id_0128.png,,,
id_0129,id_0129,Letter,"McClay, Helen",1955-01-01,letter,Helen McClay shares the testimony of the Nethery family,Letter; Testimony,,Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0129.png,/objects/small/id_0129.png,/objects/thumbs/id_0129.png,,,
id_0130,id_0129,Letter,"McClay, Helen",1955-01-01,letter,Helen McClay reflects on the Nethery family's testimony,Letter; Testimony,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0130.png,/objects/small/id_0130.png,/objects/thumbs/id_0130.png,,,
id_0131,,Verses,,1955-01-01,verses,Several transcribed verses written on a piece of paper featuring Helen McClay's address,Letter; Scripture; Verses,,Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0131.png,/objects/small/id_0131.png,/objects/thumbs/id_0131.png,,,
id_0132,,The Stones,,1978-01-01,image,Portrait of Pastor Reginald Stone and his wife,Portrait,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0132.png,/objects/small/id_0132.png,/objects/thumbs/id_0132.png,,,
id_0133,,Stone Family Welcome Meal,,1978-01-01,image,An older man and woman eat together,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0133.png,/objects/small/id_0133.png,/objects/thumbs/id_0133.png,,,
id_0134,,Stone Family Welcome Meal,,1978-01-01,image,A group of congregants sit around a table,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0134.png,/objects/small/id_0134.png,/objects/thumbs/id_0134.png,,,
id_0135,,Stone Family Welcome Meal,,1978-01-01,image,Mrs. Stone leads a hymn while a man plays a piano,Fellowship; Worship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0135.png,/objects/small/id_0135.png,/objects/thumbs/id_0135.png,,,
id_0136,,Stone Family Welcome Meal,,1978-01-01,image,Mrs. Stone stands at a podium and addresses congregants,Fellowship; Worship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0136.png,/objects/small/id_0136.png,/objects/thumbs/id_0136.png,,,
id_0137,,Stone Family Welcome Meal,,1978-01-01,image,"Congregants eat together at long, candle-lit tables",Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0137.png,/objects/small/id_0137.png,/objects/thumbs/id_0137.png,,,
id_0138,,Stone Family Welcome Meal,,1978-01-01,image,Two people stand at a table,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0138.png,/objects/small/id_0138.png,/objects/thumbs/id_0138.png,,,
id_0139,,Stone Family Welcome Meal,,1978-01-01,image,A man cuts his food,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0139.png,/objects/small/id_0139.png,/objects/thumbs/id_0139.png,,,
id_0140,,Stone Family Welcome Meal,,1978-01-01,image,A man serves himself mashed potatoes,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0140.png,/objects/small/id_0140.png,/objects/thumbs/id_0140.png,,,
id_0141,,Stone Family Welcome Meal,,1978-01-01,image,Congregants pass bowls of food,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0141.png,/objects/small/id_0141.png,/objects/thumbs/id_0141.png,,,
id_0142,,Stone Family Welcome Meal,,1978-01-01,image,Women converse over their meal,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0142.png,/objects/small/id_0142.png,/objects/thumbs/id_0142.png,,,
id_0143,,Stone Family Welcome Meal,,1978-01-01,image,A man stands to greet other congregants,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0143.png,/objects/small/id_0143.png,/objects/thumbs/id_0143.png,,,
id_0144,,Stone Family Welcome Meal,,1978-01-01,image,Mrs. Stone leads a hymn,Worship; Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0144.png,/objects/small/id_0144.png,/objects/thumbs/id_0144.png,,,
id_0145,,Stone Family Welcome Meal,,1978-01-01,image,Two older women dine together,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0145.png,/objects/small/id_0145.png,/objects/thumbs/id_0145.png,,,
id_0146,,Stone Family Welcome Meal,,1978-01-01,image,A woman eats soup,Fellowship; Portrait,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0146.png,/objects/small/id_0146.png,/objects/thumbs/id_0146.png,,,
id_0147,,Stone Family Welcome Meal,,1978-01-01,image,A dining man and woman smile for a photograph,Fellowship; Portrait,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0147.png,/objects/small/id_0147.png,/objects/thumbs/id_0147.png,,,
id_0148,,Stone Family Welcome Meal,,1978-01-01,image,A woman leads a song,Fellowship; Worship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0148.png,/objects/small/id_0148.png,/objects/thumbs/id_0148.png,,,
id_0149,,Stone Family Welcome Meal,,1978-01-01,image,Congregants dine together,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0149.png,/objects/small/id_0149.png,/objects/thumbs/id_0149.png,,,
id_0150,,Stone Family Welcome Meal,,1978-01-01,image,A woman stands at a table,Fellowship; Portrait,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0150.png,/objects/small/id_0150.png,/objects/thumbs/id_0150.png,,,
id_0151,,Stone Family Welcome Meal,,1978-01-01,image,A man walks around with a camera,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0151.png,/objects/small/id_0151.png,/objects/thumbs/id_0151.png,,,
id_0152,,Stone Family Welcome Meal,,1978-01-01,image,Congregants pass bowls of food,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0152.png,/objects/small/id_0152.png,/objects/thumbs/id_0152.png,,,
id_0153,,Stone Family Welcome Meal,,1978-01-01,image,Congregants dine together,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0153.png,/objects/small/id_0153.png,/objects/thumbs/id_0153.png,,,
id_0154,,Stone Family Welcome Meal,,1978-01-01,image,A man smiles while dining with others,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0154.png,/objects/small/id_0154.png,/objects/thumbs/id_0154.png,,,
id_0155,,Stone Family Welcome Meal,,1978-01-01,image,Congregants dine together,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0155.png,/objects/small/id_0155.png,/objects/thumbs/id_0155.png,,,
id_0156,,Stone Family Welcome Meal,,1978-01-01,image,Congregants dine together,Fellowship,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0156.png,/objects/small/id_0156.png,/objects/thumbs/id_0156.png,,,
id_0157,,Stone Family Welcome Meal,,1978-01-01,image,A man and woman stand with a cake in front of a Christmas tree,Fellowship; Christmas,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0157.png,/objects/small/id_0157.png,/objects/thumbs/id_0157.png,,,
id_0158,,Stone Family Welcome Meal,,1978-01-01,image,A group of people stand in front of a cake with Christmas decorations,Fellowship; Christmas,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0158.png,/objects/small/id_0158.png,/objects/thumbs/id_0158.png,,,
id_0159,,Stone Family Welcome Meal,,1978-01-01,image,A group of people stand with Christmas decorations and a cake,Fellowship; Christmas,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0159.png,/objects/small/id_0159.png,/objects/thumbs/id_0159.png,,,
id_0160,,Stone Family Welcome Meal,,1978-01-01,image,Congregants dine together,Fellowship; Christmas,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0160.png,/objects/small/id_0160.png,/objects/thumbs/id_0160.png,,,
id_0161,,Stone Family Welcome Meal,,1978-01-01,image,Congregants mingle,Fellowship; Christmas,,Stone: HWY's 100 Year Anniversary,image/png,image,/objects/id_0161.png,/objects/small/id_0161.png,/objects/thumbs/id_0161.png,,,
